/v1/analysis-recipes/affect-referents-topics-1	document	{"document":{"sentiment":{"label":"POSITIVE","positive":0.759,"negative":0.0,"neutral":0.241,"confidence":0.818},"wordCount":21,"emotion":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}],"topic":[{"label":"TECHNOLOGY","confidence":0.888,"classifier":"DEFAULT"},{"label":"COMPUTING","confidence":0.626,"classifier":"DEFAULT"}]},"namedentity":[{"head":"TheySay","headIndex":0,"start":0,"end":0,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"TheySay","namedEntityTypes":["ORG.COMPANY.EXCELLENT"]},{"head":"company","headIndex":3,"start":2,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"a company based in Oxford","namedEntityTypes":["ORGANISATION.COMPANY"]},{"head":"Oxford","headIndex":6,"start":6,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"Oxford","namedEntityTypes":["ENTITY"]},{"head":"high","headIndex":10,"start":10,"end":10,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high","namedEntityTypes":["OTHER"]},{"head":"quality","headIndex":11,"start":11,"end":11,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"quality","namedEntityTypes":["OTHER"]},{"head":"text","headIndex":12,"start":12,"end":12,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"text","namedEntityTypes":["OTHER"]},{"head":"analysis","headIndex":13,"start":10,"end":13,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high quality text analysis","namedEntityTypes":["OTHER"]},{"head":"software","headIndex":16,"start":15,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a software as a service","namedEntityTypes":["OTHER"]},{"head":"service","headIndex":19,"start":18,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a service","namedEntityTypes":["OTHER"]}]}
/v1/analysis-recipes/affect-topics-1	document	{"document":{"sentiment":{"label":"POSITIVE","positive":0.759,"negative":0.0,"neutral":0.241,"confidence":0.818},"wordCount":21,"topic":[{"label":"TECHNOLOGY","confidence":0.888,"classifier":"DEFAULT"},{"label":"COMPUTING","confidence":0.626,"classifier":"DEFAULT"}]}}
/v1/analysis-recipes/affect-topics-2	document	{"document":{"sentiment":{"label":"POSITIVE","positive":0.759,"negative":0.0,"neutral":0.241,"confidence":0.818},"wordCount":21,"emotion":[{"dimension":"anger1D","score":0.0},{"dimension":"calm2D","score":0.0},{"dimension":"fear1D","score":0.0},{"dimension":"happy2D","score":0.0},{"dimension":"like2D","score":0.0},{"dimension":"shame1D","score":0.0},{"dimension":"sure2D","score":0.0},{"dimension":"surprise1D","score":0.0}],"topic":[{"label":"TECHNOLOGY","confidence":0.888,"classifier":"DEFAULT"},{"label":"COMPUTING","confidence":0.626,"classifier":"DEFAULT"}]}}
/v1/analysis-recipes/future-1	document	{"sentence":[{"sentenceIndex":0,"start":0,"end":7,"text":"TheySay is a company based in Oxford .","riskType":"NONE","intentType":"NONE","speculationType":"NONE"},{"sentenceIndex":1,"start":8,"end":20,"text":"The provide high quality text analysis as a software as a service .","riskType":"NONE","intentType":"NONE","speculationType":"SPECULATION.SEARCH"}]}
/v1/analysis-recipes/referents-topics-1	document	{"document":{"topic":[{"label":"TECHNOLOGY","confidence":0.888,"classifier":"DEFAULT"},{"label":"COMPUTING","confidence":0.626,"classifier":"DEFAULT"}]},"namedentity":[{"head":"TheySay","headIndex":0,"start":0,"end":0,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"TheySay","namedEntityTypes":["ORG.COMPANY.EXCELLENT"]},{"head":"company","headIndex":3,"start":2,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"a company based in Oxford","namedEntityTypes":["ORGANISATION.COMPANY"]},{"head":"Oxford","headIndex":6,"start":6,"end":6,"sentence":"TheySay is a company based in Oxford .","sentenceHtml":"TheySay is a company based in Oxford .","text":"Oxford","namedEntityTypes":["ENTITY"]},{"head":"high","headIndex":10,"start":10,"end":10,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high","namedEntityTypes":["OTHER"]},{"head":"quality","headIndex":11,"start":11,"end":11,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"quality","namedEntityTypes":["OTHER"]},{"head":"text","headIndex":12,"start":12,"end":12,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"text","namedEntityTypes":["OTHER"]},{"head":"analysis","headIndex":13,"start":10,"end":13,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"high quality text analysis","namedEntityTypes":["OTHER"]},{"head":"software","headIndex":16,"start":15,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a software as a service","namedEntityTypes":["OTHER"]},{"head":"service","headIndex":19,"start":18,"end":19,"sentence":"The provide high quality text analysis as a software as a service .","sentenceHtml":"The provide high quality text analysis as a software as a service .","text":"a service","namedEntityTypes":["OTHER"]}]}
/v1/resources/lexicons/sentiment/adverbs		[]
/v1/resources/lexicons/sentiment/nouns		[]
/v1/resources/lexicons/sentiment/adjectives		[]
/v1/resources/lexicons/sentiment/verbs		[]
/v1/resources/topics/keywords		[{"id":"57a08990954324034f92fe0e","classLabel":"YUMMY","text":"roasted peanuts","weight":400.0},{"id":"57a08b6c954324034f92fe12","classLabel":"YUCKY","text":"salted peanuts","weight":12.0},{"id":"57a08b7a954324034f92fe14","classLabel":"YUCKY","text":"yellow peanuts","weight":-45.0}]
/v1/resources/namedentity/assertions		[{"id":"5784e24d9543246479a8633a","classLabel":"ORG.COMPANY.EXCELLENT","text":"TheySay"},{"id":"5784e2759543246479a8633e","classLabel":"TECH.COOL","text":"text analytics"},{"id":"57a0687f954324034f92fe0c","classLabel":"YUMMY","text":"durian icecream"}]
